2019-06-28T19:35:25Z,‘Bitcoin Inventor’ Craig Wright Cries in Court Amid $10B Crypto Lawsuit,Self-proclaimed bitcoin inventor Craig Wright reportedly cried in court during cross-examination in the $10 billion crypto lawsuit filed against him by the estate of deceased computer genius Dave Kleiman. On Friday morning Wright was captured on a Twitter vi…,Crypto Coins News
2019-06-27T21:09:03Z,Stop Blaming Coinbase for That Bitcoin Price Collapse,The rumor on the street is that Coinbase succumbing to technical difficulties led to a significant $1400 drop in the price of Bitcoin across the entire global cryptocurrency market. If this is remotely true that would mean too much of the crypto market reli…,Crypto Coins News
2019-06-27T17:45:41Z,Michael Novogratz: Bitcoin Put a Tradeable Top in at $14000,If you're wondering why the bitcoin price suddenly tanked yesterday you can blame Michael Novogratz. We're kidding of course but the Galaxy Digital CEO has been selling some of his holdings according to an interview he did with CNBC. On Wednesday the BTC…,Crypto Coins News
2019-06-28T23:00:45Z,Crypto Trader Warns of 40% Bitcoin Price Drop Before Monster Bull Run,Bitcoin was on a massive tear and the parabolic run was unstoppable as the crypto reached $13000. It has declined since but is up on the weekly timeframe. While many long-term investors are euphoric over this juggernaut ascent some experienced traders are s…,Crypto Coins News
2019-06-28T19:05:58Z,Thank Elizabeth Warren for the Bitcoin Price Surge,Not that long ago economist Tyler Cowen told bitcoin to “put up or shut up.” Following the cryptocurrency’s ridiculous ascent during the first half of the year the George Mason University professor finds himself forced to begrudgingly admit that the nascent…,Crypto Coins News
2019-06-29T13:30:00Z,This Twitter bot trolls people who've lost a ton of money on cryptocurrencies and gotten 'rekt',The Twitter bot REKT shares liquidation events from the cryptocurrency exchange Bitmex. The account is part of a larger trend where people leverage the open nature of the blockchain to troll each other watch trends and see where the money is moving. Bot ac…,Business Insider
2019-06-30T23:39:53Z,Bitcoin Tumbles as Cryptocurrency's 2019 Surge Starts to Waver,Bitcoin Tumbles as Cryptocurrency's 2019 Surge Starts to Waver bloomberg.com,Bloomberg
2019-06-29T15:07:00Z,Bitcoin Prices: Weekends Are the Wild West But Nobody Knows Why,Bitcoin Prices: Weekends Are the Wild West But Nobody Knows Why bloomberg.com,Bloomberg
2019-07-01T10:00:24Z,WSJ Wealth Adviser Briefing: Bank Stock Boost Libra Savings Rate Cuts,A wave of dividends and stock buybacks could boost bank stocks Facebook's new payment system and Goldman and Ally beat the Fed to a rate cut.,The Wall Street Journal
2019-06-30T23:39:53Z,Bitcoin Tumbles as Cryptocurrency's 2019 Surge Starts to Waver,Bitcoin Tumbles as Cryptocurrency's 2019 Surge Starts to Waver bloomberg.com,Bloomberg
